Page ID,Page Name,Disclaimer,Parti,Link,Politiker eller Partiside,Køn,Profil eller side,Kategori,Partileder,FTV kandidat
1295331023818746,"Kasper Ejlertsen - Byrådsmedlem, Odense Kommune",Kasper Ejlertsen,Socialdemokratiet,https://www.facebook.com/1295331023818746,Politiker,Mand,Side,,,
130237477154654,Søren Kongegaard - A,Søren Mortensen,Socialdemokratiet,https://www.facebook.com/130237477154654,Politiker,Mand,Side,,,
130414357583538,Paw Østergaard Jensen -den politiske håndværker,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/130414357583538,Politiker,Mand,Side,,,
132249849039564,Elvis Camacho - Frederiksberg,Elvis Camacho,Socialdemokratiet,https://www.facebook.com/132249849039564,Politiker,Mand,Side,,,
133297043525988,Michael Perch,Michael Perch,Socialdemokratiet,https://www.facebook.com/133297043525988,Politiker,Mand,Side,,,
1337852659636307,Bjarne Sander Andersen,Bjarne Sander Andersen,Socialdemokratiet,https://www.facebook.com/1337852659636307,Politiker,Mand,Side,,,
134608288779400,Bent Mikkelsen,Bent Bjerggaard Mikkelsen,Socialdemokratiet,https://www.facebook.com/134608288779400,Politiker,Mand,Side,,,
135081213672482,Jesper Christensen,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/135081213672482,Politiker,Mand,Side,,,
137864269714348,Martin Stenmann,Martin Stenmann,Socialdemokratiet,https://www.facebook.com/137864269714348,Politiker,Mand,Side,,,
1413222358940007,Politiker Claus Kvist Hansen,Hansen,Socialdemokratiet,https://www.facebook.com/1413222358940007,Politiker,Mand,Side,,,
1434852620064559,Hajg Zanazanian,Hajg Arakel Diran Zanazanian,Socialdemokratiet,https://www.facebook.com/1434852620064559,Politiker,Mand,Side,,,
1466308853382406,Torben Hansen,Torben Hansen,Socialdemokratiet,https://www.facebook.com/1466308853382406,Politiker,Mand,Side,,,
1474716729464407,Per Frost Henriksen,Henriksen Per Frost,Socialdemokratiet,https://www.facebook.com/1474716729464407,Politiker,Mand,Side,,,
148113215779169,Allan Gjersbøl Jørgensen - Lokalpolitiker i Norddjurs,Allan Gjersbøl Jørgensen,Socialdemokratiet,https://www.facebook.com/148113215779169,Politiker,Mand,Side,,,
149077614957,Martin Nielson,Martin Frendrup Krag Nielson,Socialdemokratiet,https://www.facebook.com/149077614957,Politiker,Mand,Side,,,
1521302714602381,Niels Kristian Østergaard,Niels Østergaard,Socialdemokratiet,https://www.facebook.com/1521302714602381,Politiker,Mand,Side,,,
155064488243915,Holger Schou Rasmussen,Jane Falster,Socialdemokratiet,https://www.facebook.com/155064488243915,Politiker,Mand,Side,,,
157624987745386,"Jesper Smaling, Sønderborg Byråd",Jesper Emil Smaling,Socialdemokratiet,https://www.facebook.com/157624987745386,Politiker,Mand,Side,,,
158006937657913,Stefan Bruse thor Straten,Stefan Bruse Thor Straten,Socialdemokratiet,https://www.facebook.com/158006937657913,Politiker,Mand,Side,,,
158730844639589,Tobias Bøgeskov - Byrådsmedlem,Tobias Bøgeskov Eriksen,Socialdemokratiet,https://www.facebook.com/158730844639589,Politiker,Mand,Side,,,
161798237959,Andreas Boesen,Boesen Andreas,Socialdemokratiet,https://www.facebook.com/161798237959,Politiker,Mand,Side,,,
163585004170601,Cømert Sonsuz,Cømert Sonsuz,Socialdemokratiet,https://www.facebook.com/163585004170601,Politiker,Mand,Side,,,
1657224207917775,Rasmus Rasmussen,Rasmus Peter Sejerup Rasmussen,Socialdemokratiet,https://www.facebook.com/1657224207917775,Politiker,Mand,Side,,,
1667366646866527,Mads Panny,Mads Panny,Socialdemokratiet,https://www.facebook.com/1667366646866527,Politiker,Mand,Side,,,
1702195856774123,Søren Laulund,Søren Laulund,Socialdemokratiet,https://www.facebook.com/1702195856774123,Politiker,Mand,Side,,,
1712295522389646,Jonas Sivertsen Socialdemokratiet Silkeborg,Jonas Westergaard,Socialdemokratiet,https://www.facebook.com/1712295522389646,Politiker,Mand,Side,,,
1733204006985665,Michael Vindfeldt,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/1733204006985665,Politiker,Mand,Side,,,
1746457218929172,"Peter Faarbæk, byrådet Høje-Taastrup",Peter Faarbæk,Socialdemokratiet,https://www.facebook.com/1746457218929172,Politiker,Mand,Side,,,
1764400540452321,Steen Christiansen,Socialdemokratiet i Albertslund,Socialdemokratiet,https://www.facebook.com/1764400540452321,Politiker,Mand,Side,,,
1773650106287822,Michel Berg i Rødovre Kommunalbestyrelse,Michel Onnik Berg Doukmadjian,Socialdemokratiet,https://www.facebook.com/1773650106287822,Politiker,Mand,Side,,,
1793525750962813,Muhammed Bektas,Muhammed Bektas,Socialdemokratiet,https://www.facebook.com/1793525750962813,Politiker,Mand,Side,,,
1821639664813199,Ole S. Hansen,Ole Sonderskov Hansen,Socialdemokratiet,https://www.facebook.com/1821639664813199,Politiker,Mand,Side,,,
1823610164628295,Sebastian Nielsen i Kerteminde Byråd,Sebastian Nielsen,Socialdemokratiet,https://www.facebook.com/1823610164628295,Politiker,Mand,Side,,,
182483561808353,Manu Sareen,These ads ran without a disclaimer,Andet,https://www.facebook.com/182483561808353,Politiker,Mand,Side,,,
182970541891452,Claus Heje,Claus Erik Heje,Socialdemokratiet,https://www.facebook.com/182970541891452,Politiker,Mand,Side,,,
1848405342069508,Jarl Sabroe - Socialdemokratiet,Jarl Sabroe,Socialdemokratiet,https://www.facebook.com/1848405342069508,Politiker,Mand,Side,,,
1855272071460981,Kasper Damsgaard - Borgmesterkandidat,Ulrik Nielsen,Socialdemokratiet,https://www.facebook.com/1855272071460981,Politiker,Mand,Side,,,
1866314490051271,Henning Dam,Noah Solkær,Socialdemokratiet,https://www.facebook.com/1866314490051271,Politiker,Mand,Side,,,
187130535161703,Søren Larsen - byrådsmedlem i Fredericia,Søren Larsen,Socialdemokratiet,https://www.facebook.com/187130535161703,Politiker,Mand,Side,,,
1872551779685741,Christen Bager - byrådsmedlem fra Dronninglund,Mads Hansen Bager,Socialdemokratiet,https://www.facebook.com/1872551779685741,Politiker,Mand,Side,,,
1885468581769736,Jesper Holdflod Pallesen,Jesper Holdflod Pallesen,Socialdemokratiet,https://www.facebook.com/1885468581769736,Politiker,Mand,Side,,,
1886807138242031,Thomas Klimek Byrådsmedlem,Thomas Klimek,Socialdemokratiet,https://www.facebook.com/1886807138242031,Politiker,Mand,Side,,,
190730091415901,Muj Berisha - Politiker,Muj Berisha,Socialdemokratiet,https://www.facebook.com/190730091415901,Politiker,Mand,Side,,,
1913552422298784,H.C. Østerby,Hans Christen Østerby,Socialdemokratiet,https://www.facebook.com/1913552422298784,Politiker,Mand,Side,,,
1942661685969767,Leif Utermöhl byrådsmedlem Socialdemokratiet Lolland kommune,Leif Utermöhl,Socialdemokratiet,https://www.facebook.com/1942661685969767,Politiker,Mand,Side,,,
198230634018260,Burak Ulrik Ulucan - A,Burak Ulrik Ulucan,Socialdemokratiet,https://www.facebook.com/198230634018260,Politiker,Mand,Side,,,
2016139448666412,Claus Christoffersen - byrådsmedlem,Claus Christoffersen,Socialdemokratiet,https://www.facebook.com/2016139448666412,Politiker,Mand,Side,,,
2072353399457628,Henrik Rømer Byrådskandidat,Henrik Rømer,Socialdemokratiet,https://www.facebook.com/2072353399457628,Politiker,Mand,Side,,,
208207073453185,Asger Andersen - Fremtidens Vesthimmerland,Asger Andersen,Socialdemokratiet,https://www.facebook.com/208207073453185,Politiker,Mand,Side,,,
2096569593701748,Johannes Lundsfryd Jensen,Johannes Lundsfryd Jensen,Socialdemokratiet,https://www.facebook.com/2096569593701748,Politiker,Mand,Side,,,
214188925679343,Marcus Guldager,Marcus Guldager,Socialdemokratiet,https://www.facebook.com/214188925679343,Politiker,Mand,Side,,,
214266549001117,Jesper Clausson,Jesper Clausson Vibholt,Socialdemokratiet,https://www.facebook.com/214266549001117,Politiker,Mand,Side,,,
217477978335829,Erik Lauritzen,Erik Lauritzen,Socialdemokratiet,https://www.facebook.com/217477978335829,Politiker,Mand,Side,,,
218282924993236,Nils Ulrik Nielsen,Nils Ulrik Nielsen,Socialdemokratiet,https://www.facebook.com/218282924993236,Politiker,Mand,Side,,,
228779990590337,Lasse Frimand Jensen,Lasse Jensen,Socialdemokratiet,https://www.facebook.com/228779990590337,Politiker,Mand,Side,,,
2294334337472194,Søren Elbæk,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/2294334337472194,Politiker,Mand,Side,,,
234482347727191,Kasper Haagen Jensen i Silkeborg Byråd,Kasper Haagen Jensen,Socialdemokratiet,https://www.facebook.com/234482347727191,Politiker,Mand,Side,,,
238281056307741,Bo Skov Johansen,Johansen Bo Skov,Socialdemokratiet,https://www.facebook.com/238281056307741,Politiker,Mand,Side,,,
250597745428845,Nicolai Arentz - offentlig,Nicolai Arentz Schmidt Konradsen,Socialdemokratiet,https://www.facebook.com/250597745428845,Politiker,Mand,Side,,,
250621165095616,Peter Poulsen,Peter Poulsen,Socialdemokratiet,https://www.facebook.com/250621165095616,Politiker,Mand,Side,,,
255926626311239,Mihai Barbus - Byrådskandidat Hedensted Kommune,Mihai Bogdan Barbus,Socialdemokratiet,https://www.facebook.com/255926626311239,Politiker,Mand,Side,,,
257163148073771,Thomas Stenrød Paulsen byrådskandidat i Høje-Taastrup,Thomas Stenrød Paulsen,Socialdemokratiet,https://www.facebook.com/257163148073771,Politiker,Mand,Side,,,
257677064739206,Malte Mathies Løcke,Malte Mathies Løcke,Socialdemokratiet,https://www.facebook.com/257677064739206,Politiker,Mand,Side,,,
272990909886347,Andreas Bech,Andreas Bech,Socialdemokratiet,https://www.facebook.com/272990909886347,Politiker,Mand,Side,,,
276647837479383,"Jan Bruno Jensen, kandidat til KV21",Jan Bruno Jensen,Socialdemokratiet,https://www.facebook.com/276647837479383,Politiker,Mand,Side,,,
282301065473725,Mikael Smed,Sia Smed,Socialdemokratiet,https://www.facebook.com/282301065473725,Politiker,Mand,Side,,,
282783891842877,Per Søndergaard Mathiesen - Kandidat til byrådet i Mariagerfjord,Per Søndergaard Mathiesen,Socialdemokratiet,https://www.facebook.com/282783891842877,Politiker,Mand,Side,,,
290157694739996,Kim Kabelka i byrådet,Kim Kabelka,Socialdemokratiet,https://www.facebook.com/290157694739996,Politiker,Mand,Side,,,
294279024091511,John Nyborg,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/294279024091511,Politiker,Mand,Side,,,
299703420495558,Claus Kjeldsen,Jonna Skov,Socialdemokratiet,https://www.facebook.com/299703420495558,Politiker,Mand,Side,,,
314201858644212,Tim Vermund Andersen,Tim Andersen,Socialdemokratiet,https://www.facebook.com/314201858644212,Politiker,Mand,Side,,,
324888534604564,Henning Elmelund,Skovbjerg Rune Krog,Socialdemokratiet,https://www.facebook.com/324888534604564,Politiker,Mand,Side,,,
330982924314138,Simon Pihl Sørensen - Viceborgmester Lyngby-Taarbæk,Bastrup Christoph,Socialdemokratiet,https://www.facebook.com/330982924314138,Politiker,Mand,Side,,,
334752533397843,Karl Magnus Bidstrup,Bidstrup Karl Magnus,Socialdemokratiet,https://www.facebook.com/334752533397843,Politiker,Mand,Side,,,
357798664343083,Henrik Sloth - Socialdemokrat,Henrik Sloth,Socialdemokratiet,https://www.facebook.com/357798664343083,Politiker,Mand,Side,,,
365987647076409,Lasse Wilson,Lasse Wilhelm Hansen Wilson Crüger,Socialdemokratiet,https://www.facebook.com/365987647076409,Politiker,Mand,Side,,,
371028646673030,Kim den røde post,Kim Christensen,Socialdemokratiet,https://www.facebook.com/371028646673030,Politiker,Mand,Side,,,
377173029344834,Yakup Pelit - Kandidat til Byrådet i Køge - Socialdemokratiet,Yakup Pelit,Socialdemokratiet,https://www.facebook.com/377173029344834,Politiker,Mand,Side,,,
377875712247089,Thomas Kastrup-Larsen,,Socialdemokratiet,https://www.facebook.com/377875712247089,Politiker,Mand,Side,,,
405658566202892,Henrik Rønnow i Haderslev Byråd,Henrik Rønnow,Socialdemokratiet,https://www.facebook.com/405658566202892,Politiker,Mand,Side,,,
1396459723941912,Christian Rabjerg Madsen,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/1396459723941912,Politiker,Mand,Side,MF'ere,,FTV kandidat
417767098249129,Niels E. Bjerrum,Bjerrum Niels,Socialdemokratiet,https://www.facebook.com/417767098249129,Politiker,Mand,Side,,,
423268631100142,Nicolaj Bertel Riber,Nicolaj Bertel Riber,Socialdemokratiet,https://www.facebook.com/423268631100142,Politiker,Mand,Side,,,
424116131302140,Michael Stegger Jensen- Byrådsmedlem i Syddjurs kommune,,Socialdemokratiet,https://www.facebook.com/424116131302140,Politiker,Mand,Side,,,
442437412515265,Kasper Glyngø - Socialdemokratiet,Socialdemokratiet i Hedensted,Socialdemokratiet,https://www.facebook.com/442437412515265,Politiker,Mand,Side,,,
443663389059671,Andreas Keil Politiker,Andreas Liske Keil,Socialdemokratiet,https://www.facebook.com/443663389059671,Politiker,Mand,Side,,,
448506455490582,Simon Hansen,Hansen Simon,Socialdemokratiet,https://www.facebook.com/448506455490582,Politiker,Mand,Side,,,
463559504014695,Jesper Kock,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/463559504014695,Politiker,Mand,Side,,,
477957769675826,MitHvidovre.soc.Kurt,Kurt Normark,Socialdemokratiet,https://www.facebook.com/477957769675826,Politiker,Mand,Side,,,
478179438916980,Niels Peter Bøgballe i Horsens Byråd,Niels Peter Bøgballe,Socialdemokratiet,https://www.facebook.com/478179438916980,Politiker,Mand,Side,,,
484405904956480,John T. Olsen,John Tommy Olsen,Socialdemokratiet,https://www.facebook.com/484405904956480,Politiker,Mand,Side,,,
491291957588647,Steen Wrist,Steen Wrist,Socialdemokratiet,https://www.facebook.com/491291957588647,Politiker,Mand,Side,,,
507196676311099,Jannik Juul Nielsen i Slagelse Byråd,Jannik Nielsen,Socialdemokratiet,https://www.facebook.com/507196676311099,Politiker,Mand,Side,,,
507407552642287,Byrådsmedlem Niels Bjerre Degn Socialdemokratiet Furesø,Niels Bjerre Degn,Socialdemokratiet,https://www.facebook.com/507407552642287,Politiker,Mand,Side,,,
507572192639385,Simon Nicolajsen Jørgensen,Simon Nicolajsen Jørgensen,Socialdemokratiet,https://www.facebook.com/507572192639385,Politiker,Mand,Side,,,
542257402614436,Byrådskandidat Anders Bruun Rasmussen,Rasmussen Anders Bruun,Socialdemokratiet,https://www.facebook.com/542257402614436,Politiker,Mand,Side,,,
560784977271288,Anders Dyrby Dahl - Lokalpolitiker,Anders Dyrby Dahl,Socialdemokratiet,https://www.facebook.com/560784977271288,Politiker,Mand,Side,,,
566699443529629,Rune Kristensen i Silkeborg Byråd,Rune Kristensen,Socialdemokratiet,https://www.facebook.com/566699443529629,Politiker,Mand,Side,,,
571912489521709,Benn Gandløse Vestergaard,Benn Gandlose Vestergaard,Socialdemokratiet,https://www.facebook.com/571912489521709,Politiker,Mand,Side,,,
580037588851386,Johan Müller,Müller Johan Klingberg,Socialdemokratiet,https://www.facebook.com/580037588851386,Politiker,Mand,Side,,,
591916554336589,Jakob Skovgaard Koed,Koed Jakob Skovgaard,Socialdemokratiet,https://www.facebook.com/591916554336589,Politiker,Mand,Side,,,
594868447390894,Kenneth Jensen I Byrådsmedlem i Frederikssund,Kenneth Jensen,Socialdemokratiet,https://www.facebook.com/594868447390894,Politiker,Mand,Side,,,
601750406666753,Palle Lykke Ravn,Ravn Palle Lykke,Socialdemokratiet,https://www.facebook.com/601750406666753,Politiker,Mand,Side,,,
604909142854272,Morten Skovlund,Morten Skovlund - Fordi politik handler om mennesker,Socialdemokratiet,https://www.facebook.com/604909142854272,Politiker,Mand,Side,,,
609542652411998,Torben Struck,Torben Struck,Socialdemokratiet,https://www.facebook.com/609542652411998,Politiker,Mand,Side,,,
613235258848610,Anders Skriver byrådskandidat for Socialdemokratiet  Skanderborg,Anders Skriver,Socialdemokratiet,https://www.facebook.com/613235258848610,Politiker,Mand,Side,,,
615338438493535,Esben Kullberg. Aarhus byråd,Kullberg Esben Lindquist,Socialdemokratiet,https://www.facebook.com/615338438493535,Politiker,Mand,Side,,,
620095204689418,Henrik Appel,stemhenrikappel,Socialdemokratiet,https://www.facebook.com/620095204689418,Politiker,Mand,Side,,,
623315704356818,Jacob Bundsgaard,Jacob Bundsgaard,Socialdemokratiet,https://www.facebook.com/623315704356818,Politiker,Mand,Side,,,
653081951410866,"Kris Skriver, byrådsmedlem Billund Kommune",Kris Jensen Skriver,Socialdemokratiet,https://www.facebook.com/653081951410866,Politiker,Mand,Side,,,
726923720792078,Byrådskandidat André Ellegaard Jensen,Andre Ellegaard Jensen,Socialdemokratiet,https://www.facebook.com/726923720792078,Politiker,Mand,Side,,,
767023836764074,Peter Rahbæk Juel,Nikolaj Saadat,Socialdemokratiet,https://www.facebook.com/767023836764074,Politiker,Mand,Side,,,
798507576997994,Allan S. Andersen,Allan Steenberg Andersen,Socialdemokratiet,https://www.facebook.com/798507576997994,Politiker,Mand,Side,,,
825530637550624,Søren Kusk i Aalborg Byråd,Søren Kusk,Socialdemokratiet,https://www.facebook.com/825530637550624,Politiker,Mand,Side,,,
852183991596013,Søren Frøstrup-Agger,Søren Frøstrup-Agger,Socialdemokratiet,https://www.facebook.com/852183991596013,Politiker,Mand,Side,,,
865072926926793,Martin Thor Pedersen,Socialdemokratiet Helsingør,Socialdemokratiet,https://www.facebook.com/865072926926793,Politiker,Mand,Side,,,
940343562772486,Per Andersen -Horsens byråd,Krumme Andersen,Socialdemokratiet,https://www.facebook.com/940343562772486,Politiker,Mand,Side,,,
1001981760012842,Jens Jonatan Steen,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/1001981760012842,Politiker,Mand,Side,,,FTV kandidat
100609678416820,Bernt Nicolaysen - Kandidat til borgmesterposten på Nordfyn.,Bernt Nicolaysen,Socialdemokratiet,https://www.facebook.com/100609678416820,Politiker,Mand,Side,,,
101471368436440,Dennis A Jørgensen Kandidat Region Sjælland,Dennis Jørgensen,Socialdemokratiet,https://www.facebook.com/101471368436440,Politiker,Mand,Side,,,
103515574839103,Rene Larsen,Rene Larsen,Socialdemokratiet,https://www.facebook.com/103515574839103,Politiker,Mand,Side,,,
1039840406189567,Morten Klessen,Socialdemokratiet i Nordjylland,Socialdemokratiet,https://www.facebook.com/1039840406189567,Politiker,Mand,Side,,,FTV kandidat
104417008142706,Torben Ringe Christensen - Regionsvalg 2021,Christensen Torben Ringe,Socialdemokratiet,https://www.facebook.com/104417008142706,Politiker,Mand,Side,,,
105071498160634,Jakob Lykke,Socialdemokratiet Partiforening Esbjerg,Socialdemokratiet,https://www.facebook.com/105071498160634,Politiker,Mand,Side,,,
105133355238740,Oscar Langtved Pallisgaard,Oscar Langtved Pallisgaard,Socialdemokratiet,https://www.facebook.com/105133355238740,Politiker,Mand,Side,,,
105316307855644,Zacharias Brix Madsen - kandidat til Regionsrådet,Zacharias Brix Madsen - kandidat til Regionsrådet,Socialdemokratiet,https://www.facebook.com/105316307855644,Politiker,Mand,Side,,,
105580101413025,Christoffer Rosenkrands - Socialdemokrat,Christoffer Rosenkrands,Socialdemokratiet,https://www.facebook.com/105580101413025,Politiker,Mand,Side,,,
106209904928668,Jens Peter Steensen,Jens Peter Steensen,Socialdemokratiet,https://www.facebook.com/106209904928668,Politiker,Mand,Side,,,
1068255133207758,Anders Kühnau,Socialdemokratiet i Region Midtjylland,Socialdemokratiet,https://www.facebook.com/1068255133207758,Politiker,Mand,Side,,,
107611958050731,Peter Lybech Jensen,Peter Jensen,Socialdemokratiet,https://www.facebook.com/107611958050731,Politiker,Mand,Side,,,
107765394777214,Martin Michel Hansen - Socialdemokratisk byrådskandidat,Martin Michel Hansen,Socialdemokratiet,https://www.facebook.com/107765394777214,Politiker,Mand,Side,,,
108435674042714,Michael Bøtker Møller Nielsen - Din Socialdemokrat i Region Syddanmark,Michael Botker Moller Nielsen,Socialdemokratiet,https://www.facebook.com/108435674042714,Politiker,Mand,Side,,,
1104859999606639,Alexander Grandt,Petersen Alexander Grandt,Socialdemokratiet,https://www.facebook.com/1104859999606639,Politiker,Mand,Side,,,
111989314361,Mads S B Pedersen,Mads Sylvest Bybæk Pedersen,Socialdemokratiet,https://www.facebook.com/111989314361,Politiker,Mand,Side,,,
113933877731253,Nicolai Kampmann i Region Hovedstaden,Nicolai Kampmann,Socialdemokratiet,https://www.facebook.com/113933877731253,Politiker,Mand,Side,,,
114903570692637,René  Vejby Kierch - kandidat til Region Sjællands regionsråd,Rene Kierch,Socialdemokratiet,https://www.facebook.com/114903570692637,Politiker,Mand,Side,,,
115584073608718,Heino Knudsen - Politiker,Heino Knudsen,Socialdemokratiet,https://www.facebook.com/115584073608718,Politiker,Mand,Side,,,
125832481208156,Per Husted i Folketinget,Nielsen Per Husted,Socialdemokratiet,https://www.facebook.com/125832481208156,Politiker,Mand,Side,,,FTV kandidat
127274321153325,Michael Svane,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/127274321153325,Politiker,Mand,Side,,,
46151445835,Dan Jørgensen,Socialdemokratiet,Socialdemokratiet,https://www.facebook.com/46151445835,Politiker,Mand,Side,MF'ere,,FTV kandidat
1533981276841327,Daniel Toft Jakobsen,Jakobsen Daniel Toft,Socialdemokratiet,https://www.facebook.com/1533981276841327,Politiker,Mand,Side,MF'ere,,FTV kandidat
-821993651187919,Flemming Møller Mortensen,Flemming Møller Mortensen,Socialdemokratiet,https://www.facebook.com/flemmingmoellermortensen,Politiker,Mand,Profil,MF'ere,,
1402158879999552,Tom Block,Larsen Tom Block,Socialdemokratiet,https://www.facebook.com/1402158879999552,Politiker,Mand,Side,,,
1407753852607181,Jørgen Rørbæk Henriksen,Jørgen Rørbæk Henriksen,Socialdemokratiet,https://www.facebook.com/1407753852607181,Politiker,Mand,Side,,,
1421127531292549,Brian Bressendorff,Møller Lise Lotte Marie Lange,Socialdemokratiet,https://www.facebook.com/1421127531292549,Politiker,Mand,Side,,,FTV kandidat
291780644793452,Folketingskandidat Henrik Møller,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/291780644793452,Politiker,Mand,Side,MF'ere,,FTV kandidat
1473295896312550,Michael Harbøll - Byrådsmedlem Esbjerg A,Michael Harbøll,Socialdemokratiet,https://www.facebook.com/1473295896312550,Politiker,Mand,Side,,,
148326242368088,Lars Gaardhøj,Socialdemokratiet Region Hovedstaden,Socialdemokratiet,https://www.facebook.com/148326242368088,Politiker,Mand,Side,,,
1507926376131421,Stem på Niels Ole Beck,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/1507926376131421,Politiker,Mand,Side,,,
216424988426628,Henrik Dam Kristensen,Henrik Dam Kristensen,Socialdemokratiet,https://www.facebook.com/216424988426628,Politiker,Mand,Side,MF'ere,,
159933657497144,Lars Møller Pedersen i By- og Regionsrådet,Lars Pedersen,Socialdemokratiet,https://www.facebook.com/159933657497144,Politiker,Mand,Side,,,
530069377053107,Henrik Sass Larsen,Socialdemokratiet,Socialdemokratiet,https://www.facebook.com/530069377053107,Politiker,Mand,Side,MF'ere,,
1693762590882507,Stem Baden i regionen,Martin Niels Baden,Socialdemokratiet,https://www.facebook.com/1693762590882507,Politiker,Mand,Side,,,
1727075740642843,Søren Valgreen Knudsen - Folketingskandidat,Knudsen Soren Valgreen,Socialdemokratiet,https://www.facebook.com/1727075740642843,Politiker,Mand,Side,,,
274355482686293,Jan Johansen,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/274355482686293,Politiker,Mand,Side,MF'ere,,
183259433771032,John Hansen,Phillip Eli Nohr Jensen,Socialdemokratiet,https://www.facebook.com/183259433771032,Politiker,Mand,Side,,,
1849434351987820,Hari Neupane,Hari Neupane,Socialdemokratiet,https://www.facebook.com/1849434351987820,Politiker,Mand,Side,,,
1871070009774686,Dan Kiving - på vej mod Regionsrådsvalget RV21,Dan Kiving,Socialdemokratiet,https://www.facebook.com/1871070009774686,Politiker,Mand,Side,,,
1888982488030040,Peder Christensen,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/1888982488030040,Politiker,Mand,Side,,,
415460888804452,Jens Jensen - Socialdemokratiet,Jens Jensen,Socialdemokratiet,https://www.facebook.com/415460888804452,Politiker,Mand,Side,,,
1924773744406630,Rigo Bjerren Nielsen,Nielsen Rigo Bjerren,Socialdemokratiet,https://www.facebook.com/1924773744406630,Politiker,Mand,Side,,,
1943329949053515,David Trads,Socialdemokratiet i Egedal kredsen,Socialdemokratiet,https://www.facebook.com/1943329949053515,Politiker,Mand,Side,,,
1958321471140367,Peter Miltersen Sørensen,Sørensen Peter Miltersen,Socialdemokratiet,https://www.facebook.com/1958321471140367,Politiker,Mand,Side,,,
1987954044580914,Jakob Thiemann - politiker,Thiemann Jakob Hojfeldt,Socialdemokratiet,https://www.facebook.com/1987954044580914,Politiker,Mand,Side,,,
2086240905000235,Lasse Holm Grønning,Grønning Lasse Holm,Socialdemokratiet,https://www.facebook.com/2086240905000235,Politiker,Mand,Side,,,
143882519070566,Jens Joel,Jens Joel,Socialdemokratiet,https://www.facebook.com/143882519070566,Politiker,Mand,Side,MF'ere,,FTV kandidat
340189926157676,Jeppe Bruus,Christensen Jeppe Bruus,Socialdemokratiet,https://www.facebook.com/340189926157676,Politiker,Mand,Side,MF'ere,,FTV kandidat
137685999659722,Jeppe Kofod,Socialdemokratiet,Socialdemokratiet,https://www.facebook.com/137685999659722,Politiker,Mand,Side,MF'ere,,FTV kandidat
258305414364841,Simon Simonsen,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/258305414364841,Politiker,Mand,Side,,,
262623614252425,Jørgen Hansen i regionsrådet,Niels Jørgen Hansen,Socialdemokratiet,https://www.facebook.com/262623614252425,Politiker,Mand,Side,,,
264009771074617,Niels Fuglsang,Fuglsang Niels Peder Rindum,Socialdemokratiet,https://www.facebook.com/264009771074617,Politiker,Mand,Side,MEP'ere,,
287814831337164,Jesper Petersen,Jesper Petersen,Socialdemokratiet,https://www.facebook.com/287814831337164,Politiker,Mand,Side,MF'ere,,FTV kandidat
2134077580000490,Julie Skovsby,Julie Skovsby,Socialdemokratiet,https://www.facebook.com/2134077580000490,Politiker,Kvinde,Side,MF'ere,,
281421992030474,Erik Christensen,Erik Christensen,Socialdemokratiet,https://www.facebook.com/281421992030474,Politiker,Mand,Side,,,
117286478282546,Kaare Dybvad Bek,Socialdemokratiet Holbæk,Socialdemokratiet,https://www.facebook.com/117286478282546,Politiker,Mand,Side,MF'ere,,FTV kandidat
29174239259,Brian Høier i Regionsrådet 2021,Brian Høier,Socialdemokratiet,https://www.facebook.com/29174239259,Politiker,Mand,Side,,,
1461584187395053,Kasper Roug,Kasper Roug,Socialdemokratiet,https://www.facebook.com/1461584187395053,Politiker,Mand,Side,MF'ere,,FTV kandidat
223099558291164,Kasper Sand Kjær,Kjær Kasper Sand,Socialdemokratiet,https://www.facebook.com/223099558291164,Politiker,Mand,Side,MF'ere,,FTV kandidat
342960182480046,Ali Hassan - Politiker,Ali Hassan,Socialdemokratiet,https://www.facebook.com/342960182480046,Politiker,Mand,Side,,,
354656284908845,Felex - Politiker i Odsherred & Region Sjælland.,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/354656284908845,Politiker,Mand,Side,,,
359619037785655,Mogens Nørgård - Socialdemokratiet,Mogens Nørgård,Socialdemokratiet,https://www.facebook.com/359619037785655,Politiker,Mand,Side,,,
1826032357445650,Lars Aslan Rasmussen,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/1826032357445650,Politiker,Mand,Side,MF'ere,,FTV kandidat
481581295549771,Niels Martin Sunesen - Socialdemokratiet,Niels Martin Sunesen,Socialdemokratiet,https://www.facebook.com/481581295549771,Politiker,Mand,Side,,,
